timestamp,open,high,low,close,volume
2022-01-02 07:01:00,34093.54,34129.3,34073.78,34113.84,3543.0
2022-01-02 07:02:00,34165.98,34187.03,34141.86,34153.52,1376.0
2022-01-02 07:03:00,34098.83,34115.22,34050.15,34066.09,4042.0
2022-01-02 07:04:00,34127.85,34135.47,34117.81,34131.31,2586.0
2022-01-02 07:05:00,34025.6,34083.35,34007.31,34048.18,701.0
2022-01-02 07:06:00,34098.48,34118.5,34074.87,34099.81,2165.0
2022-01-02 07:07:00,34111.66,34159.87,34095.16,34156.14,318.0
2022-01-02 07:08:00,34108.33,34144.62,34080.02,34101.6,4707.0
2022-01-02 07:09:00,34090.1,34091.33,34075.87,34081.05,1301.0
2022-01-02 07:10:00,34059.28,34064.72,34022.84,34025.77,308.0
2022-01-02 07:11:00,34011.14,34020.76,34006.46,34015.02,1936.0
2022-01-02 07:12:00,34007.79,34020.55,33990.57,33999.62,3306.0
2022-01-02 07:13:00,34021.38,34040.99,33982.01,34038.6,310.0
2022-01-02 07:14:00,34096.99,34118.25,34088.19,34104.12,3838.0
2022-01-02 07:15:00,34143.4,34201.99,34123.64,34173.9,3723.0
2022-01-02 07:16:00,34141.9,34168.55,34130.78,34145.8,372.0
2022-01-02 07:17:00,34129.23,34145.2,34105.28,34135.34,1826.0
2022-01-02 07:18:00,34057.15,34058.49,34020.98,34051.16,3679.0
2022-01-02 07:19:00,33998.4,34020.77,33992.61,34010.87,2881.0
2022-01-02 07:20:00,34060.78,34061.09,34054.81,34059.11,601.0
2022-01-02 07:21:00,34133.22,34164.48,34118.88,34139.89,3925.0
2022-01-02 07:22:00,34071.54,34091.2,34055.41,34078.17,4044.0
2022-01-02 07:23:00,34050.16,34053.21,34044.08,34048.55,1973.0
2022-01-02 07:24:00,34048.04,34061.9,34025.36,34047.23,1209.0
2022-01-02 07:25:00,34076.46,34084.65,34053.02,34061.24,2327.0
2022-01-02 07:26:00,34018.35,34026.7,33985.23,34020.76,3164.0
2022-01-02 07:27:00,34034.96,34056.67,34025.81,34041.96,3251.0
2022-01-02 07:28:00,34014.65,34026.02,34011.21,34018.27,1449.0
2022-01-02 07:29:00,34003.25,34030.43,33999.77,34017.55,4950.0
2022-01-02 07:30:00,34037.66,34047.28,34036.14,34044.86,108.0
2022-01-02 07:31:00,34085.81,34089.62,34014.52,34045.18,3599.0
2022-01-02 07:32:00,34005.11,34031.59,33995.82,34023.36,4387.0
2022-01-02 07:33:00,34012.31,34027.89,34009.31,34017.88,1213.0
2022-01-02 07:34:00,34005.71,34037.54,34004.27,34013.46,3591.0
2022-01-02 07:35:00,33990.02,34008.64,33980.48,33994.96,3576.0
2022-01-02 07:36:00,33975.4,33996.14,33964.05,33982.02,4687.0
2022-01-02 07:37:00,34067.54,34075.15,34058.35,34061.96,776.0
2022-01-02 07:38:00,34055.8,34113.44,34041.36,34090.0,2872.0
2022-01-02 07:39:00,34095.97,34098.33,34052.0,34075.23,1483.0
2022-01-02 07:40:00,34122.73,34126.35,34089.74,34110.08,2342.0
2022-01-02 07:41:00,34068.53,34097.48,34059.6,34093.38,598.0
2022-01-02 07:42:00,34106.66,34175.85,34093.91,34152.04,1740.0
2022-01-02 07:43:00,34150.98,34179.16,34139.78,34170.52,1954.0
2022-01-02 07:44:00,34160.3,34168.5,34140.55,34165.16,4349.0
2022-01-02 07:45:00,34239.15,34240.74,34184.94,34187.54,1169.0
2022-01-02 07:46:00,34119.87,34136.91,34105.55,34109.0,4376.0
2022-01-02 07:47:00,34016.51,34072.82,34010.08,34052.66,1695.0
2022-01-02 07:48:00,33979.17,34000.08,33952.11,33992.97,3927.0
2022-01-02 07:49:00,33999.05,34018.61,33972.44,34000.11,4421.0
2022-01-02 07:50:00,34091.81,34094.48,34075.58,34086.74,3203.0
2022-01-02 07:51:00,34172.01,34200.89,34166.36,34198.3,446.0
2022-01-02 07:52:00,34227.51,34247.89,34221.94,34230.21,2322.0
2022-01-02 07:53:00,34240.9,34262.56,34236.0,34255.25,928.0
2022-01-02 07:54:00,34143.12,34176.23,34132.01,34165.2,1729.0
2022-01-02 07:55:00,34143.25,34158.21,34129.31,34138.06,3301.0
2022-01-02 07:56:00,34114.15,34117.28,34066.29,34098.67,1786.0
2022-01-02 07:57:00,34084.45,34089.41,34065.72,34067.63,4447.0
2022-01-02 07:58:00,34070.71,34084.11,34058.82,34059.22,1575.0
2022-01-02 07:59:00,34025.67,34036.95,34022.95,34035.62,1544.0
2022-01-02 08:00:00,33950.94,33956.78,33928.36,33936.65,2798.0
2022-01-02 08:01:00,33980.23,33990.16,33973.57,33974.05,3528.0
2022-01-02 08:02:00,33923.09,33934.83,33920.21,33920.41,4006.0
2022-01-02 08:03:00,33920.14,33938.15,33919.87,33932.37,723.0
2022-01-02 08:04:00,34026.14,34056.32,34024.12,34036.08,257.0
2022-01-02 08:05:00,33991.59,34005.93,33980.98,33990.11,668.0
2022-01-02 08:06:00,33912.39,33919.14,33857.32,33863.59,4154.0
2022-01-02 08:07:00,33855.32,33867.76,33845.02,33849.29,3716.0
2022-01-02 08:08:00,33892.12,33919.66,33882.91,33904.34,4004.0
2022-01-02 08:09:00,33985.61,34017.44,33983.95,34002.26,4204.0
2022-01-02 08:10:00,33930.95,33946.1,33925.15,33940.78,4704.0
2022-01-02 08:11:00,34009.16,34042.31,33942.14,33965.62,4739.0
2022-01-02 08:12:00,33934.37,33958.95,33932.83,33942.35,2736.0
2022-01-02 08:13:00,33955.19,33965.8,33927.71,33937.05,2139.0
2022-01-02 08:14:00,34061.75,34079.03,34051.25,34069.27,2960.0
2022-01-02 08:15:00,33999.35,34014.11,33963.74,33994.12,4290.0
2022-01-02 08:16:00,34022.64,34037.58,33998.3,34006.81,1400.0
2022-01-02 08:17:00,34018.76,34033.11,33986.69,34030.19,3069.0
2022-01-02 08:18:00,34071.66,34090.23,34068.11,34084.48,3132.0
2022-01-02 08:19:00,34122.56,34128.56,34067.35,34089.38,4312.0
2022-01-02 08:20:00,34124.48,34131.45,34091.21,34104.79,1579.0
2022-01-02 08:21:00,34101.02,34119.49,34053.61,34085.2,4555.0
2022-01-02 08:22:00,34114.41,34120.73,34076.16,34098.66,4054.0
2022-01-02 08:23:00,34090.69,34091.51,34074.37,34081.5,2472.0
2022-01-02 08:24:00,34152.93,34165.24,34112.34,34112.58,2043.0
2022-01-02 08:25:00,34094.98,34121.78,34082.27,34094.1,173.0
2022-01-02 08:26:00,34124.5,34136.18,34105.11,34112.95,4003.0
2022-01-02 08:27:00,34082.47,34111.88,34071.21,34111.49,1542.0
2022-01-02 08:28:00,34151.29,34168.51,34137.79,34167.79,4089.0
2022-01-02 08:29:00,34141.21,34180.02,34115.01,34165.22,3994.0
2022-01-02 08:30:00,34102.05,34104.83,34055.36,34076.57,3913.0
2022-01-02 08:31:00,34088.62,34156.12,34071.05,34139.67,1386.0
2022-01-02 08:32:00,34086.33,34094.39,34074.61,34094.38,650.0
2022-01-02 08:33:00,34001.82,34062.13,33991.73,34061.69,2551.0
2022-01-02 08:34:00,34015.28,34035.02,33996.34,34031.91,2251.0
2022-01-02 08:35:00,34090.81,34119.18,34084.74,34100.63,3611.0
2022-01-02 08:36:00,34021.54,34030.92,33988.61,33993.85,1987.0
2022-01-02 08:37:00,34158.67,34177.5,34136.67,34150.73,2290.0
2022-01-02 08:38:00,34186.87,34217.63,34171.08,34203.54,2861.0
2022-01-02 08:39:00,34236.02,34251.76,34209.92,34214.7,4402.0
2022-01-02 08:40:00,34212.31,34214.94,34199.84,34211.95,2693.0
2022-01-02 08:41:00,34226.98,34232.27,34217.14,34226.23,923.0
2022-01-02 08:42:00,34228.24,34252.31,34195.44,34252.29,1206.0
2022-01-02 08:43:00,34264.75,34298.13,34235.68,34284.55,2319.0
2022-01-02 08:44:00,34295.83,34327.41,34281.7,34312.33,3869.0
2022-01-02 08:45:00,34317.74,34330.25,34309.39,34316.81,461.0
2022-01-02 08:46:00,34308.5,34311.11,34293.46,34306.94,4237.0
2022-01-02 08:47:00,34330.26,34337.44,34299.21,34299.38,1863.0
2022-01-02 08:48:00,34297.33,34306.02,34289.38,34289.63,4695.0
2022-01-02 08:49:00,34292.17,34350.97,34273.03,34346.32,4327.0
2022-01-02 08:50:00,34381.25,34402.26,34337.74,34376.0,3057.0
2022-01-02 08:51:00,34199.98,34243.37,34192.09,34228.98,2572.0
2022-01-02 08:52:00,34242.46,34274.68,34219.0,34261.77,1176.0
2022-01-02 08:53:00,34255.27,34276.04,34252.7,34271.51,1520.0
2022-01-02 08:54:00,34257.31,34295.09,34254.64,34270.58,563.0
2022-01-02 08:55:00,34223.65,34255.64,34209.05,34251.15,1478.0
2022-01-02 08:56:00,34311.43,34316.85,34299.34,34307.36,2340.0
2022-01-02 08:57:00,34326.52,34360.85,34300.07,34354.73,4189.0
2022-01-02 08:58:00,34323.22,34328.01,34304.46,34316.09,2534.0
2022-01-02 08:59:00,34381.18,34391.08,34329.66,34336.44,4852.0
2022-01-02 09:00:00,34261.27,34291.92,34226.89,34287.86,1895.0
2022-01-02 09:01:00,34213.19,34219.31,34195.23,34218.88,3996.0
2022-01-02 09:02:00,34137.07,34195.19,34124.88,34187.54,894.0
2022-01-02 09:03:00,34224.64,34249.43,34222.98,34230.66,3167.0
2022-01-02 09:04:00,34291.17,34319.62,34255.35,34278.32,3387.0
2022-01-02 09:05:00,34318.38,34335.88,34277.12,34303.97,1399.0
2022-01-02 09:06:00,34341.77,34350.15,34337.48,34340.23,4303.0
2022-01-02 09:07:00,34383.82,34395.25,34354.19,34366.04,4451.0
2022-01-02 09:08:00,34384.88,34412.73,34327.24,34333.96,2537.0
2022-01-02 09:09:00,34389.8,34401.21,34353.37,34355.56,824.0
2022-01-02 09:10:00,34385.13,34404.36,34380.56,34395.58,1332.0
2022-01-02 09:11:00,34404.27,34439.18,34386.14,34433.29,3182.0
2022-01-02 09:12:00,34484.61,34502.13,34463.07,34492.74,3317.0
2022-01-02 09:13:00,34509.21,34543.07,34476.41,34528.15,3206.0
2022-01-02 09:14:00,34554.75,34559.03,34525.43,34545.73,1690.0
2022-01-02 09:15:00,34575.61,34615.74,34550.14,34599.23,639.0
2022-01-02 09:16:00,34596.45,34625.26,34583.78,34597.91,208.0
2022-01-02 09:17:00,34570.57,34589.33,34541.96,34553.81,2171.0
2022-01-02 09:18:00,34543.65,34548.31,34536.66,34545.66,1796.0
2022-01-02 09:19:00,34489.49,34513.72,34479.51,34508.41,4694.0
2022-01-02 09:20:00,34498.15,34518.52,34463.68,34474.66,3137.0
2022-01-02 09:21:00,34429.85,34469.33,34405.68,34467.43,2519.0
2022-01-02 09:22:00,34421.25,34445.12,34411.11,34427.81,1288.0
2022-01-02 09:23:00,34411.58,34413.44,34391.06,34412.41,149.0
2022-01-02 09:24:00,34318.05,34332.13,34314.89,34317.73,3794.0
2022-01-02 09:25:00,34332.0,34340.89,34308.54,34328.39,3696.0
2022-01-02 09:26:00,34340.66,34352.81,34298.74,34328.45,170.0
2022-01-02 09:27:00,34286.89,34300.33,34283.33,34287.6,2054.0
2022-01-02 09:28:00,34313.2,34326.1,34280.07,34320.56,591.0
2022-01-02 09:29:00,34359.29,34385.23,34355.41,34367.44,573.0
2022-01-02 09:30:00,34274.83,34299.08,34255.97,34287.06,4181.0
2022-01-02 09:31:00,34264.68,34288.15,34236.32,34248.93,4219.0
2022-01-02 09:32:00,34197.54,34224.34,34163.33,34210.47,568.0
2022-01-02 09:33:00,34180.41,34194.43,34138.72,34163.47,1560.0
2022-01-02 09:34:00,34205.33,34212.5,34183.0,34204.95,4409.0
2022-01-02 09:35:00,34184.83,34195.3,34179.37,34195.26,4342.0
2022-01-02 09:36:00,34194.4,34198.82,34155.16,34182.03,1809.0
2022-01-02 09:37:00,34067.29,34113.35,34054.75,34081.84,3600.0
2022-01-02 09:38:00,34126.37,34148.31,34087.33,34113.61,1539.0
2022-01-02 09:39:00,34055.9,34057.2,34047.18,34051.65,1128.0
2022-01-02 09:40:00,34042.72,34065.51,34031.86,34054.64,943.0
2022-01-02 09:41:00,34079.08,34094.03,34068.0,34068.51,971.0
2022-01-02 09:42:00,34147.48,34171.57,34128.14,34136.54,2997.0
2022-01-02 09:43:00,34094.25,34102.73,34069.72,34071.1,822.0
2022-01-02 09:44:00,33939.45,33960.09,33908.97,33920.13,2930.0
2022-01-02 09:45:00,33939.15,33944.43,33924.35,33929.32,3500.0
2022-01-02 09:46:00,33996.79,34035.31,33993.49,34019.35,3411.0
2022-01-02 09:47:00,34130.27,34158.8,34077.75,34081.29,2974.0
2022-01-02 09:48:00,34063.7,34111.87,34058.81,34091.78,2103.0
2022-01-02 09:49:00,34086.18,34088.01,34056.16,34067.19,2151.0
2022-01-02 09:50:00,34116.18,34142.08,34099.67,34107.55,1837.0
2022-01-02 09:51:00,34035.39,34082.87,34024.9,34058.87,4235.0
2022-01-02 09:52:00,34080.21,34088.71,34068.47,34082.69,2724.0
2022-01-02 09:53:00,34106.39,34110.02,34089.32,34107.96,1386.0
2022-01-02 09:54:00,34187.09,34209.2,34157.06,34160.98,676.0
2022-01-02 09:55:00,34284.69,34301.17,34273.4,34298.96,887.0
2022-01-02 09:56:00,34313.34,34321.87,34301.34,34318.58,1667.0
2022-01-02 09:57:00,34246.41,34295.11,34239.34,34293.13,1988.0
2022-01-02 09:58:00,34326.55,34335.0,34258.84,34291.85,263.0
2022-01-02 09:59:00,34181.99,34210.79,34178.72,34203.4,501.0
2022-01-02 10:00:00,34175.2,34178.42,34150.93,34168.66,2632.0
2022-01-02 10:01:00,34146.17,34160.35,34130.95,34148.2,452.0
2022-01-02 10:02:00,34120.03,34126.15,34119.86,34121.99,772.0
2022-01-02 10:03:00,34145.81,34147.52,34120.37,34129.61,2984.0
2022-01-02 10:04:00,34121.92,34142.92,34072.99,34088.49,3253.0
2022-01-02 10:05:00,34149.57,34172.04,34144.24,34144.54,364.0
2022-01-02 10:06:00,34157.65,34167.58,34128.78,34144.55,1165.0
2022-01-02 10:07:00,34150.67,34165.47,34139.18,34144.09,3554.0
2022-01-02 10:08:00,34148.04,34150.68,34114.92,34127.69,306.0
2022-01-02 10:09:00,34126.19,34154.85,34099.15,34135.45,4305.0
2022-01-02 10:10:00,34198.22,34217.0,34159.13,34176.71,3601.0
2022-01-02 10:11:00,34155.56,34159.38,34131.01,34133.35,507.0
2022-01-02 10:12:00,34122.1,34142.13,34089.82,34100.45,1759.0
2022-01-02 10:13:00,34072.06,34088.0,34058.0,34085.26,2856.0
2022-01-02 10:14:00,34014.6,34028.53,34003.47,34017.97,378.0
2022-01-02 10:15:00,33981.79,34008.23,33973.92,33977.0,1989.0
2022-01-02 10:16:00,33925.77,33960.69,33919.69,33953.19,150.0
2022-01-02 10:17:00,34028.81,34047.9,33963.08,33996.91,4626.0
2022-01-02 10:18:00,34009.79,34015.66,34002.25,34010.04,3964.0
2022-01-02 10:19:00,34025.4,34032.47,34008.91,34019.72,2698.0
2022-01-02 10:20:00,34050.72,34071.33,34022.54,34062.26,423.0
2022-01-02 10:21:00,34028.86,34068.35,34000.59,34055.39,4113.0
2022-01-02 10:22:00,34062.84,34087.77,34053.82,34074.92,4160.0
2022-01-02 10:23:00,34074.14,34087.42,34066.35,34069.76,2522.0
2022-01-02 10:24:00,34096.49,34116.14,34064.28,34083.03,1904.0
2022-01-02 10:25:00,34057.12,34072.33,34050.17,34053.89,4743.0
2022-01-02 10:26:00,33938.88,33944.04,33919.97,33931.95,1544.0
2022-01-02 10:27:00,33918.49,33957.11,33915.87,33925.23,4571.0
2022-01-02 10:28:00,34006.29,34015.03,33986.19,33996.37,2256.0
2022-01-02 10:29:00,34072.34,34074.22,34035.18,34042.68,1878.0
2022-01-02 10:30:00,34105.05,34119.72,34072.08,34090.95,2638.0
2022-01-02 10:31:00,34168.95,34177.29,34138.21,34152.76,3394.0
2022-01-02 10:32:00,34163.07,34184.59,34143.77,34157.19,2696.0
2022-01-02 10:33:00,34136.99,34184.12,34132.01,34167.06,1828.0
2022-01-02 10:34:00,34115.28,34143.2,34107.73,34136.17,3768.0
2022-01-02 10:35:00,34129.47,34132.74,34104.95,34120.37,2380.0
2022-01-02 10:36:00,34150.94,34156.52,34144.86,34151.16,1674.0
2022-01-02 10:37:00,34220.15,34229.82,34186.09,34211.35,2701.0
2022-01-02 10:38:00,34237.91,34262.39,34202.48,34204.38,1062.0
2022-01-02 10:39:00,34196.39,34200.83,34167.69,34181.87,1429.0
2022-01-02 10:40:00,34207.07,34210.72,34146.39,34181.9,3624.0
2022-01-02 10:41:00,34213.85,34223.18,34195.41,34211.96,4302.0
2022-01-02 10:42:00,34123.62,34153.54,34110.06,34139.76,1348.0
2022-01-02 10:43:00,34023.8,34026.87,34013.19,34024.96,1653.0
2022-01-02 10:44:00,33981.33,34002.01,33964.41,33997.43,159.0
2022-01-02 10:45:00,33967.56,34000.82,33919.46,33936.39,3313.0
2022-01-02 10:46:00,33926.79,33938.46,33908.87,33910.99,217.0
2022-01-02 10:47:00,33914.01,33931.1,33889.63,33903.6,385.0
2022-01-02 10:48:00,33905.65,33915.92,33871.83,33880.93,1792.0
2022-01-02 10:49:00,33913.16,33957.22,33906.55,33953.56,118.0
2022-01-02 10:50:00,33981.66,33985.9,33958.8,33969.9,1105.0
2022-01-02 10:51:00,33958.71,33985.05,33946.52,33984.92,3793.0
2022-01-02 10:52:00,34015.88,34029.08,33979.45,34016.03,4311.0
2022-01-02 10:53:00,33952.85,33982.39,33951.55,33959.09,3436.0
2022-01-02 10:54:00,34024.28,34043.75,34010.03,34011.04,220.0
2022-01-02 10:55:00,34011.82,34036.09,33995.29,34007.25,2769.0
2022-01-02 10:56:00,34067.68,34077.93,34035.37,34040.78,2633.0
2022-01-02 10:57:00,33975.15,33987.63,33954.19,33987.19,4866.0
2022-01-02 10:58:00,33923.68,33947.9,33909.14,33909.5,4290.0
2022-01-02 10:59:00,33953.64,33963.85,33930.44,33950.39,3570.0
2022-01-02 11:00:00,33936.51,33982.28,33902.94,33969.21,2693.0
2022-01-02 11:01:00,33905.74,33933.13,33867.78,33924.11,4810.0
2022-01-02 11:02:00,33877.63,33888.47,33859.81,33880.63,4505.0
2022-01-02 11:03:00,33959.14,33970.58,33919.15,33936.9,4872.0
2022-01-02 11:04:00,33886.7,33889.03,33870.76,33877.43,4363.0
2022-01-02 11:05:00,33936.21,33983.59,33934.28,33959.56,2679.0
2022-01-02 11:06:00,33911.72,33921.75,33887.92,33914.53,1232.0
2022-01-02 11:07:00,33986.81,34009.56,33937.04,33946.45,298.0
2022-01-02 11:08:00,33932.24,33946.23,33911.97,33930.02,501.0
2022-01-02 11:09:00,33953.63,33978.44,33944.46,33960.18,4379.0
2022-01-02 11:10:00,33942.81,33960.51,33932.34,33932.97,3901.0
2022-01-02 11:11:00,33940.1,33945.72,33902.5,33924.83,116.0
2022-01-02 11:12:00,33917.76,33931.01,33917.55,33926.88,4749.0
2022-01-02 11:13:00,33886.82,33894.79,33858.94,33876.77,3114.0
2022-01-02 11:14:00,33907.23,33925.41,33882.47,33913.81,1144.0
2022-01-02 11:15:00,33902.54,33907.97,33873.95,33888.15,1274.0
2022-01-02 11:16:00,33880.11,33902.82,33870.56,33876.72,1939.0
2022-01-02 11:17:00,33836.64,33840.43,33820.94,33827.0,1438.0
2022-01-02 11:18:00,33683.7,33699.62,33682.25,33698.89,739.0
2022-01-02 11:19:00,33672.91,33703.34,33658.04,33689.34,557.0
2022-01-02 11:20:00,33828.88,33852.41,33796.68,33809.97,1105.0
2022-01-02 11:21:00,33847.61,33858.3,33844.54,33849.2,1175.0
2022-01-02 11:22:00,33853.93,33864.31,33847.24,33848.23,905.0
2022-01-02 11:23:00,33828.96,33842.4,33827.02,33835.09,4580.0
2022-01-02 11:24:00,33854.19,33854.21,33834.0,33836.21,4782.0
2022-01-02 11:25:00,33851.41,33872.98,33818.8,33863.57,962.0
2022-01-02 11:26:00,33801.82,33806.82,33784.78,33804.53,3983.0
2022-01-02 11:27:00,33875.96,33899.99,33854.28,33860.24,3259.0
2022-01-02 11:28:00,33919.47,33922.53,33877.77,33896.01,1554.0
2022-01-02 11:29:00,33921.45,33939.49,33900.03,33931.92,2728.0
2022-01-02 11:30:00,33993.04,34002.55,33945.0,33953.85,1293.0
2022-01-02 11:31:00,33961.09,33980.06,33953.21,33954.83,4861.0
2022-01-02 11:32:00,33967.61,34002.33,33952.26,33988.47,2964.0
2022-01-02 11:33:00,34025.44,34044.95,34014.76,34018.06,2253.0
2022-01-02 11:34:00,33992.7,34009.94,33972.67,34000.36,426.0
2022-01-02 11:35:00,33980.36,33990.08,33966.4,33971.68,1993.0
2022-01-02 11:36:00,33975.91,33983.92,33950.55,33976.77,4460.0
2022-01-02 11:37:00,34055.71,34069.32,34042.55,34054.22,421.0
2022-01-02 11:38:00,33974.03,33994.57,33954.27,33992.27,2463.0
2022-01-02 11:39:00,33938.69,33956.69,33884.91,33918.89,4303.0
2022-01-02 11:40:00,33904.01,33940.58,33887.5,33927.13,1928.0
2022-01-02 11:41:00,33907.5,33940.6,33903.03,33929.67,3680.0
2022-01-02 11:42:00,33945.69,33974.11,33932.33,33938.34,2688.0
2022-01-02 11:43:00,33982.59,33999.51,33949.42,33950.54,3141.0
2022-01-02 11:44:00,33932.33,33941.03,33931.7,33939.38,1650.0
2022-01-02 11:45:00,34027.89,34044.92,33996.01,34013.87,337.0
2022-01-02 11:46:00,33955.29,33977.13,33917.09,33933.83,1132.0
2022-01-02 11:47:00,33908.69,33919.21,33888.92,33892.4,2483.0
2022-01-02 11:48:00,33881.01,33891.0,33871.02,33887.24,3493.0
2022-01-02 11:49:00,33783.26,33817.46,33763.14,33805.08,2148.0
2022-01-02 11:50:00,33752.13,33826.56,33749.26,33796.29,220.0
2022-01-02 11:51:00,33874.1,33899.83,33863.32,33879.36,3180.0
2022-01-02 11:52:00,33903.97,33910.69,33873.76,33880.4,4508.0
2022-01-02 11:53:00,33869.46,33905.41,33860.44,33891.94,283.0
2022-01-02 11:54:00,33842.93,33848.13,33799.23,33828.93,3831.0
2022-01-02 11:55:00,33779.11,33800.22,33761.33,33798.11,1893.0
2022-01-02 11:56:00,33781.47,33811.62,33764.67,33779.35,4964.0
2022-01-02 11:57:00,33777.62,33796.67,33757.41,33763.47,429.0
2022-01-02 11:58:00,33814.36,33830.9,33812.1,33827.55,2618.0
2022-01-02 11:59:00,33858.84,33860.63,33854.67,33855.43,1142.0
2022-01-02 12:00:00,33791.56,33816.85,33777.13,33799.86,1403.0
2022-01-02 12:01:00,33826.29,33845.0,33812.1,33812.19,4322.0
2022-01-02 12:02:00,33841.8,33859.12,33835.19,33837.1,1452.0
2022-01-02 12:03:00,33895.23,33898.94,33878.83,33894.1,2847.0
2022-01-02 12:04:00,34004.3,34019.35,33964.12,33973.13,4211.0
2022-01-02 12:05:00,33935.62,33950.46,33911.34,33922.38,2800.0
2022-01-02 12:06:00,33868.03,33902.31,33850.82,33881.83,105.0
2022-01-02 12:07:00,33817.24,33848.16,33804.88,33818.95,3858.0
2022-01-02 12:08:00,33805.74,33807.67,33805.0,33807.25,2162.0
2022-01-02 12:09:00,33832.18,33848.09,33811.88,33830.57,1763.0
2022-01-02 12:10:00,33930.43,33948.91,33878.58,33879.94,1669.0
2022-01-02 12:11:00,33883.56,33902.72,33874.2,33876.14,485.0
2022-01-02 12:12:00,33819.43,33862.25,33781.29,33860.15,4957.0
2022-01-02 12:13:00,33856.88,33867.83,33835.79,33867.74,3021.0
2022-01-02 12:14:00,33787.33,33844.52,33744.05,33825.98,2385.0
2022-01-02 12:15:00,33923.86,33935.8,33918.7,33930.46,3073.0
2022-01-02 12:16:00,33810.33,33870.59,33794.22,33850.07,3990.0
2022-01-02 12:17:00,33841.88,33868.15,33813.52,33859.31,1366.0
2022-01-02 12:18:00,33930.08,33961.31,33910.24,33960.49,314.0
2022-01-02 12:19:00,33968.51,33974.19,33958.37,33960.83,3926.0
2022-01-02 12:20:00,33951.34,33970.66,33935.37,33951.33,3094.0
2022-01-02 12:21:00,33939.52,33944.02,33917.43,33933.46,1937.0
2022-01-02 12:22:00,33922.35,33930.66,33914.22,33924.44,3723.0
2022-01-02 12:23:00,33965.19,33997.84,33957.77,33993.08,2891.0
2022-01-02 12:24:00,33892.76,33895.26,33860.19,33882.49,244.0
2022-01-02 12:25:00,33997.6,34009.48,33927.84,33959.16,2632.0
2022-01-02 12:26:00,33896.14,33903.41,33854.83,33887.96,936.0
2022-01-02 12:27:00,33866.11,33902.53,33849.18,33874.63,4700.0
2022-01-02 12:28:00,33824.6,33868.03,33817.83,33853.16,3768.0
2022-01-02 12:29:00,33864.43,33896.63,33863.11,33882.59,1445.0
2022-01-02 12:30:00,33811.75,33828.35,33795.36,33802.69,1881.0
2022-01-02 12:31:00,33847.26,33847.9,33818.14,33825.79,4090.0
2022-01-02 12:32:00,33932.23,33936.76,33914.2,33927.01,4658.0
2022-01-02 12:33:00,33874.85,33882.81,33850.7,33858.85,2298.0
2022-01-02 12:34:00,33882.49,33890.57,33861.51,33868.34,3306.0
2022-01-02 12:35:00,33845.37,33851.23,33813.43,33835.24,3086.0
2022-01-02 12:36:00,33843.36,33877.78,33832.24,33856.53,1313.0
2022-01-02 12:37:00,33860.97,33861.01,33838.98,33857.49,3205.0
2022-01-02 12:38:00,33808.45,33839.93,33803.76,33825.42,3529.0
2022-01-02 12:39:00,33850.16,33864.52,33840.46,33849.81,468.0
2022-01-02 12:40:00,33946.64,33950.41,33910.95,33940.03,271.0
2022-01-02 12:41:00,33964.06,33967.62,33929.4,33930.48,3241.0
2022-01-02 12:42:00,33940.27,33973.73,33934.59,33966.47,819.0
2022-01-02 12:43:00,33911.44,33913.3,33897.31,33901.81,2586.0
2022-01-02 12:44:00,33883.61,33896.24,33842.33,33853.98,4878.0
2022-01-02 12:45:00,33892.78,33899.14,33858.95,33877.6,4306.0
2022-01-02 12:46:00,33968.47,33979.48,33942.33,33951.81,3427.0
2022-01-02 12:47:00,33981.34,33998.54,33949.9,33969.59,1545.0
2022-01-02 12:48:00,33979.9,33986.89,33939.63,33953.94,255.0
2022-01-02 12:49:00,33932.15,33962.86,33921.53,33953.9,3356.0
2022-01-02 12:50:00,33863.66,33904.51,33845.62,33891.38,4908.0
2022-01-02 12:51:00,33921.48,33924.5,33920.77,33921.61,3773.0
2022-01-02 12:52:00,33922.5,33971.89,33913.96,33965.72,1981.0
2022-01-02 12:53:00,33967.73,33987.56,33935.63,33943.12,1626.0
2022-01-02 12:54:00,33944.03,33951.92,33919.45,33919.62,3496.0
2022-01-02 12:55:00,33924.24,33952.69,33909.2,33932.91,4130.0
2022-01-02 12:56:00,33903.66,33949.55,33901.25,33911.08,3548.0
2022-01-02 12:57:00,33906.32,33913.57,33894.46,33907.77,1917.0
2022-01-02 12:58:00,34013.8,34014.56,34005.74,34012.75,602.0
2022-01-02 12:59:00,34002.95,34016.74,33987.23,34000.4,1998.0
2022-01-02 13:00:00,33993.65,34021.83,33969.3,33982.49,556.0
2022-01-02 13:01:00,33946.66,33952.76,33939.9,33950.11,2554.0
2022-01-02 13:02:00,34006.18,34041.44,33967.27,33987.32,4887.0
2022-01-02 13:03:00,33987.18,34006.24,33970.55,33978.26,1708.0
2022-01-02 13:04:00,33933.65,33962.54,33910.95,33945.79,3629.0
2022-01-02 13:05:00,34038.56,34042.24,34011.38,34011.85,1065.0
2022-01-02 13:06:00,34055.67,34088.23,34044.17,34082.83,356.0
2022-01-02 13:07:00,34050.97,34089.17,34022.23,34052.81,1257.0
2022-01-02 13:08:00,33978.82,33990.26,33945.53,33959.49,1051.0
2022-01-02 13:09:00,33995.4,34018.55,33980.97,34009.86,1871.0
